"FileName","Type","Path","Status","Notes","Critical"
"index.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\typescript-estree\dist\parseSettings\index.d.ts","Issues Found","../create-program/shared; ../ts-estree; ./ExpiringCache","True"
"inferSingleRun.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\typescript-estree\dist\parseSettings\inferSingleRun.d.ts","Issues Found","../parser-options","True"
"resolveProjectList.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\typescript-estree\dist\parseSettings\resolveProjectList.d.ts","Issues Found","../create-program/shared; ../parser-options","True"
"warnAboutTSVersion.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\typescript-estree\dist\parseSettings\warnAboutTSVersion.d.ts","Issues Found","./index","True"
"estree-to-ts-node-types.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\typescript-estree\dist\ts-estree\estree-to-ts-node-types.d.ts","Issues Found","./ts-nodes","True"
"index.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\typescript-estree\dist\ts-estree\index.d.ts","OK","","False"
"ts-nodes.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\typescript-estree\dist\ts-estree\ts-nodes.d.ts","OK","","False"
"ast-converter.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\typescript-estree\dist\ast-converter.d.ts","Issues Found","./convert; ./parseSettings; ./ts-estree","True"
"check-modifiers.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\typescript-estree\dist\check-modifiers.d.ts","OK","","False"
"check-syntax-errors.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\typescript-estree\dist\check-syntax-errors.d.ts","Issues Found","./ts-estree","True"
"clear-caches.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\typescript-estree\dist\clear-caches.d.ts","OK","","False"
"convert-comments.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\typescript-estree\dist\convert-comments.d.ts","Issues Found","./ts-estree","True"
"convert.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\typescript-estree\dist\convert.d.ts","Issues Found","./node-utils; ./parser-options; ./semantic-or-syntactic-errors; ./ts-estree","True"
"createParserServices.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\typescript-estree\dist\createParserServices.d.ts","Issues Found","./convert; ./parser-options","True"
"getModifiers.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\typescript-estree\dist\getModifiers.d.ts","OK","","False"
"index.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\typescript-estree\dist\index.d.ts","OK","","False"
"node-utils.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\typescript-estree\dist\node-utils.d.ts","Issues Found","./ts-estree; ./ts-estree","True"
"parser-options.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\typescript-estree\dist\parser-options.d.ts","Issues Found","./ts-estree","True"
"parser.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\typescript-estree\dist\parser.d.ts","Issues Found","./parser-options; ./ts-estree","True"
"semantic-or-syntactic-errors.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\typescript-estree\dist\semantic-or-syntactic-errors.d.ts","OK","","False"
"simple-traverse.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\typescript-estree\dist\simple-traverse.d.ts","Issues Found","./ts-estree","True"
"source-files.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\typescript-estree\dist\source-files.d.ts","OK","","False"
"use-at-your-own-risk.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\typescript-estree\dist\use-at-your-own-risk.d.ts","OK","","False"
"useProgramFromProjectService.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\typescript-estree\dist\useProgramFromProjectService.d.ts","Issues Found","./create-program/shared; ./parseSettings","True"
"version-check.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\typescript-estree\dist\version-check.d.ts","OK","","False"
"version.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\typescript-estree\dist\version.d.ts","OK","","False"
"withoutProjectParserOptions.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\typescript-estree\dist\withoutProjectParserOptions.d.ts","OK","","False"
"assert-valid-pattern.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\typescript-estree\node_modules\minimatch\dist\commonjs\assert-valid-pattern.d.ts","OK","","False"
"ast.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\typescript-estree\node_modules\minimatch\dist\commonjs\ast.d.ts","Issues Found","./index.js","True"
"brace-expressions.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\typescript-estree\node_modules\minimatch\dist\commonjs\brace-expressions.d.ts","OK","","False"
"escape.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\typescript-estree\node_modules\minimatch\dist\commonjs\escape.d.ts","Issues Found","./index.js","True"
"index.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\typescript-estree\node_modules\minimatch\dist\commonjs\index.d.ts","Issues Found","./ast.js","True"
"unescape.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\typescript-estree\node_modules\minimatch\dist\commonjs\unescape.d.ts","Issues Found","./index.js","True"
"assert-valid-pattern.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\typescript-estree\node_modules\minimatch\dist\esm\assert-valid-pattern.d.ts","OK","","False"
"ast.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\typescript-estree\node_modules\minimatch\dist\esm\ast.d.ts","Issues Found","./index.js","True"
"brace-expressions.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\typescript-estree\node_modules\minimatch\dist\esm\brace-expressions.d.ts","OK","","False"
"escape.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\typescript-estree\node_modules\minimatch\dist\esm\escape.d.ts","Issues Found","./index.js","True"
"index.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\typescript-estree\node_modules\minimatch\dist\esm\index.d.ts","Issues Found","./ast.js","True"
"unescape.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\typescript-estree\node_modules\minimatch\dist\esm\unescape.d.ts","Issues Found","./index.js","True"
"astUtilities.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\utils\dist\ast-utils\eslint-utils\astUtilities.d.ts","Issues Found","../../ts-eslint; ../../ts-estree","True"
"index.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\utils\dist\ast-utils\eslint-utils\index.d.ts","OK","","False"
"PatternMatcher.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\utils\dist\ast-utils\eslint-utils\PatternMatcher.d.ts","OK","","False"
"predicates.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\utils\dist\ast-utils\eslint-utils\predicates.d.ts","Issues Found","../../ts-estree","True"
"ReferenceTracker.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\utils\dist\ast-utils\eslint-utils\ReferenceTracker.d.ts","Issues Found","../../ts-eslint; ../../ts-estree","True"
"scopeAnalysis.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\utils\dist\ast-utils\eslint-utils\scopeAnalysis.d.ts","Issues Found","../../ts-eslint; ../../ts-estree","True"
"helpers.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\utils\dist\ast-utils\helpers.d.ts","Issues Found","../ts-estree","True"
"index.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\utils\dist\ast-utils\index.d.ts","OK","","False"
"misc.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\utils\dist\ast-utils\misc.d.ts","Issues Found","../ts-estree","True"
"predicates.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\utils\dist\ast-utils\predicates.d.ts","Issues Found","../ts-estree","True"
"applyDefault.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\utils\dist\eslint-utils\applyDefault.d.ts","OK","","False"
"deepMerge.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\utils\dist\eslint-utils\deepMerge.d.ts","OK","","False"
"getParserServices.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\utils\dist\eslint-utils\getParserServices.d.ts","Issues Found","../ts-eslint; ../ts-estree","True"
"index.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\utils\dist\eslint-utils\index.d.ts","OK","","False"
"InferTypesFromRule.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\utils\dist\eslint-utils\InferTypesFromRule.d.ts","Issues Found","../ts-eslint","True"
"nullThrows.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\utils\dist\eslint-utils\nullThrows.d.ts","OK","","False"
"parserSeemsToBeTSESLint.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\utils\dist\eslint-utils\parserSeemsToBeTSESLint.d.ts","OK","","False"
"RuleCreator.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\utils\dist\eslint-utils\RuleCreator.d.ts","Issues Found","../ts-eslint/Rule","True"
"ESLintShared.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\utils\dist\ts-eslint\eslint\ESLintShared.d.ts","Issues Found","../Linter; ../Rule","True"
"FlatESLint.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\utils\dist\ts-eslint\eslint\FlatESLint.d.ts","Issues Found","../Config; ./ESLintShared","True"
"LegacyESLint.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\utils\dist\ts-eslint\eslint\LegacyESLint.d.ts","Issues Found","../Config; ../Linter; ./ESLintShared","True"
"AST.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\utils\dist\ts-eslint\AST.d.ts","Issues Found","../ts-estree","True"
"Config.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\utils\dist\ts-eslint\Config.d.ts","Issues Found","./Parser; ./ParserOptions; ./Processor; ./Rule","True"
"ESLint.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\utils\dist\ts-eslint\ESLint.d.ts","OK","","False"
"index.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\utils\dist\ts-eslint\index.d.ts","OK","","False"
"Linter.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\utils\dist\ts-eslint\Linter.d.ts","Issues Found","./Config; ./Parser; ./Processor; ./Rule; ./SourceCode","True"
"Parser.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\utils\dist\ts-eslint\Parser.d.ts","Issues Found","../ts-estree; ./ParserOptions; ./Scope","True"
"ParserOptions.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\utils\dist\ts-eslint\ParserOptions.d.ts","OK","","False"
"Processor.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\utils\dist\ts-eslint\Processor.d.ts","Issues Found","./Linter","True"
"Rule.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\utils\dist\ts-eslint\Rule.d.ts","Issues Found","../json-schema; ../ts-estree; ./AST; ./Config; ./Linter; ./Scope; ./SourceCode","True"
"RuleTester.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\utils\dist\ts-eslint\RuleTester.d.ts","Issues Found","../ts-estree; ./Config; ./Linter; ./ParserOptions; ./Rule","True"
"Scope.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\utils\dist\ts-eslint\Scope.d.ts","OK","","False"
"SourceCode.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\utils\dist\ts-eslint\SourceCode.d.ts","Issues Found","../ts-estree; ./Parser; ./Scope","True"
"index.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\utils\dist\ts-utils\index.d.ts","OK","","False"
"isArray.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\utils\dist\ts-utils\isArray.d.ts","OK","","False"
"NoInfer.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\utils\dist\ts-utils\NoInfer.d.ts","OK","","False"
"index.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\utils\dist\index.d.ts","OK","","False"
"json-schema.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\utils\dist\json-schema.d.ts","OK","","False"
"ts-estree.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\utils\dist\ts-estree.d.ts","OK","","False"
"get-keys.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\visitor-keys\dist\get-keys.d.ts","OK","","False"
"index.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\visitor-keys\dist\index.d.ts","OK","","False"
"visitor-keys.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\visitor-keys\dist\visitor-keys.d.ts","OK","","False"
"index.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\visitor-keys\node_modules\eslint-visitor-keys\dist\index.d.ts","Issues Found","./visitor-keys.js","True"
"visitor-keys.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\@typescript-eslint\visitor-keys\node_modules\eslint-visitor-keys\dist\visitor-keys.d.ts","OK","","False"
"acorn.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\acorn\dist\acorn.d.ts","OK","","False"
"index.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\acorn-jsx\index.d.ts","OK","","False"
"helpers.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\agent-base\dist\helpers.d.ts","Issues Found","http; https; stream","True"
"index.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\agent-base\dist\index.d.ts","Issues Found","net; tls; http; stream","True"
"ajv.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\ajv\lib\ajv.d.ts","OK","","False"
"index.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\ansi-regex\index.d.ts","OK","","False"
"index.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\ansi-styles\index.d.ts","OK","","False"
"bluebird.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\any-promise\register\bluebird.d.ts","OK","","False"
"es6-promise.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\any-promise\register\es6-promise.d.ts","OK","","False"
"lie.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\any-promise\register\lie.d.ts","OK","","False"
"native-promise-only.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\any-promise\register\native-promise-only.d.ts","OK","","False"
"pinkie.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\any-promise\register\pinkie.d.ts","OK","","False"
"promise.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\any-promise\register\promise.d.ts","OK","","False"
"q.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\any-promise\register\q.d.ts","OK","","False"
"rsvp.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\any-promise\register\rsvp.d.ts","OK","","False"
"vow.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\any-promise\register\vow.d.ts","OK","","False"
"when.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\any-promise\register\when.d.ts","OK","","False"
"implementation.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\any-promise\implementation.d.ts","OK","","False"
"index.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\any-promise\index.d.ts","OK","","False"
"register.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\any-promise\register.d.ts","OK","","False"
"index.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\anymatch\index.d.ts","OK","","False"
"index.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\arg\index.d.ts","OK","","False"
"index.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\array-buffer-byte-length\index.d.ts","OK","","False"
"index.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\async-function\index.d.ts","OK","","False"
"index.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\available-typed-arrays\index.d.ts","OK","","False"
"axe.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\axe-core\axe.d.ts","OK","","False"
"index.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\base64-arraybuffer\dist\types\index.d.ts","OK","","False"
"rollup.config.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\base64-arraybuffer\rollup.config.ts","Issues Found","@rollup/plugin-node-resolve; @rollup/plugin-commonjs; rollup-plugin-sourcemaps; @rollup/plugin-typescript; rollup-plugin-json","True"
"index.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\base64-js\index.d.ts","OK","","False"
"bignumber.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\bignumber.js\bignumber.d.ts","OK","","False"
"types.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\bignumber.js\types.d.ts","OK","","False"
"binary-extensions.json.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\binary-extensions\binary-extensions.json.d.ts","OK","","False"
"index.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\binary-extensions\index.d.ts","OK","","False"
"index.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\buffer\index.d.ts","OK","","False"
"actualApply.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\call-bind-apply-helpers\actualApply.d.ts","OK","","False"
"applyBind.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\call-bind-apply-helpers\applyBind.d.ts","Issues Found","./actualApply","True"
"functionApply.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\call-bind-apply-helpers\functionApply.d.ts","OK","","False"
"functionCall.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\call-bind-apply-helpers\functionCall.d.ts","OK","","False"
"index.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\call-bind-apply-helpers\index.d.ts","OK","","False"
"reflectApply.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\call-bind-apply-helpers\reflectApply.d.ts","OK","","False"
"index.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\call-bound\index.d.ts","OK","","False"
"index.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\callsites\index.d.ts","OK","","False"
"index.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\canvas\index.d.ts","Issues Found","stream","True"
"AElement.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\canvg\lib\Document\AElement.d.ts","Issues Found","../types; ./Document; ./TextElement","True"
"AnimateColorElement.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\canvg\lib\Document\AnimateColorElement.d.ts","Issues Found","./AnimateElement","True"
"AnimateElement.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\canvg\lib\Document\AnimateElement.d.ts","Issues Found","../Property; ./Document; ./Element","True"
"AnimateTransformElement.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\canvg\lib\Document\AnimateTransformElement.d.ts","Issues Found","./AnimateElement","True"
"CircleElement.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\canvg\lib\Document\CircleElement.d.ts","Issues Found","../types; ../BoundingBox; ./PathElement","True"
"ClipPathElement.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\canvg\lib\Document\ClipPathElement.d.ts","Issues Found","../types; ./Element","True"
"DefsElement.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\canvg\lib\Document\DefsElement.d.ts","Issues Found","./Element","True"
"DescElement.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\canvg\lib\Document\DescElement.d.ts","Issues Found","./Element","True"
"Document.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\canvg\lib\Document\Document.d.ts","Issues Found","../Canvg; ../Screen; ../Property; ../SVGFontLoader; ./Element; ./TextNode; ./ImageElement; ./SVGElement","True"
"Element.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\canvg\lib\Document\Element.d.ts","Issues Found","../types; ../Property; ./Document","True"
"elements.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\canvg\lib\Document\elements.d.ts","Issues Found","./Element; ./UnknownElement; ./RenderedElement; ./PathElement; ./SVGElement; ./RectElement; ./CircleElement; ./EllipseElement; ./LineElement; ./PolylineElement; ./PolygonElement; ./PatternElement; ./MarkerElement; ./DefsElement; ./GradientElement; ./LinearGradientElement; ./RadialGradientElement; ./StopElement; ./AnimateElement; ./AnimateColorElement; ./AnimateTransformElement; ./FontElement; ./FontFaceElement; ./MissingGlyphElement; ./GlyphElement; ./TextElement; ./TSpanElement; ./TRefElement; ./AElement; ./TextPathElement; ./ImageElement; ./GElement; ./SymbolElement; ./StyleElement; ./UseElement; ./MaskElement; ./ClipPathElement; ./FilterElement; ./FeDropShadowElement; ./FeMorphologyElement; ./FeCompositeElement; ./FeColorMatrixElement; ./FeGaussianBlurElement; ./TitleElement; ./DescElement","True"
"EllipseElement.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\canvg\lib\Document\EllipseElement.d.ts","Issues Found","../types; ../BoundingBox; ./PathElement","True"
"FeColorMatrixElement.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\canvg\lib\Document\FeColorMatrixElement.d.ts","Issues Found","../types; ./Document; ./Element","True"
"FeCompositeElement.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\canvg\lib\Document\FeCompositeElement.d.ts","Issues Found","../types; ./Element","True"
"FeDropShadowElement.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\canvg\lib\Document\FeDropShadowElement.d.ts","Issues Found","../types; ./Document; ./Element","True"
"FeGaussianBlurElement.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\canvg\lib\Document\FeGaussianBlurElement.d.ts","Issues Found","../types; ./Document; ./Element","True"
"FeMorphologyElement.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\canvg\lib\Document\FeMorphologyElement.d.ts","Issues Found","../types; ./Element","True"
"FilterElement.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\canvg\lib\Document\FilterElement.d.ts","Issues Found","../types; ./Element; ./PathElement","True"
"FontElement.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\canvg\lib\Document\FontElement.d.ts","Issues Found","./Document; ./Element; ./FontFaceElement; ./MissingGlyphElement; ./GlyphElement","True"
"FontFaceElement.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\canvg\lib\Document\FontFaceElement.d.ts","Issues Found","./Document; ./Element","True"
"GElement.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\canvg\lib\Document\GElement.d.ts","Issues Found","../types; ../BoundingBox; ./RenderedElement","True"
"GlyphElement.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\canvg\lib\Document\GlyphElement.d.ts","Issues Found","./Document; ./PathElement","True"
"GradientElement.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\canvg\lib\Document\GradientElement.d.ts","Issues Found","../types; ../Property; ./Document; ./Element; ./PathElement; ./StopElement","True"
"ImageElement.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\canvg\lib\Document\ImageElement.d.ts","Issues Found","../types; ../BoundingBox; ./Document; ./RenderedElement","True"
"index.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\canvg\lib\Document\index.d.ts","OK","","False"
"LinearGradientElement.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\canvg\lib\Document\LinearGradientElement.d.ts","Issues Found","../types; ./Document; ./PathElement; ./GradientElement","True"
"LineElement.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\canvg\lib\Document\LineElement.d.ts","Issues Found","../types; ../Point; ../BoundingBox; ./PathElement","True"
"MarkerElement.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\canvg\lib\Document\MarkerElement.d.ts","Issues Found","../types; ../Point; ./Element","True"
"MaskElement.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\canvg\lib\Document\MaskElement.d.ts","Issues Found","../types; ./Element","True"
"MissingGlyphElement.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\canvg\lib\Document\MissingGlyphElement.d.ts","Issues Found","./PathElement","True"
"PathElement.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\canvg\lib\Document\PathElement.d.ts","Issues Found","../types; ../Point; ../BoundingBox; ../PathParser; ./Document; ./RenderedElement","True"
"PatternElement.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\canvg\lib\Document\PatternElement.d.ts","Issues Found","../types; ../Property; ./Element","True"
"PolygonElement.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\canvg\lib\Document\PolygonElement.d.ts","Issues Found","../types; ./PolylineElement","True"
"PolylineElement.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\canvg\lib\Document\PolylineElement.d.ts","Issues Found","../types; ../Point; ../BoundingBox; ./Document; ./PathElement","True"
"RadialGradientElement.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\canvg\lib\Document\RadialGradientElement.d.ts","Issues Found","../types; ./Document; ./PathElement; ./GradientElement","True"
"RectElement.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\canvg\lib\Document\RectElement.d.ts","Issues Found","../types; ../BoundingBox; ./PathElement","True"
"RenderedElement.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\canvg\lib\Document\RenderedElement.d.ts","Issues Found","../types; ./Element","True"
"StopElement.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\canvg\lib\Document\StopElement.d.ts","Issues Found","./Document; ./Element","True"
"StyleElement.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\canvg\lib\Document\StyleElement.d.ts","Issues Found","../util; ./Document; ./Element","True"
"SVGElement.d.ts","UI Component","D:\cbtc-final\cbtc-lms\node_modules\canvg\lib\Document\SVGElement.d.ts","Issues Found","../types; ./RenderedElement","True"
